frames_saves3_396.png,0,0.990625,0.7708333333333334,0.01875,0.058333333333333334
frames_saves3_396.png,1,0.71015625,0.6635416666666667,0.0984375,0.33958333333333335
frames_saves3_395.png,0,0.990625,0.7697916666666667,0.01875,0.06041666666666667
frames_saves3_395.png,1,0.70078125,0.6614583333333334,0.1140625,0.33541666666666664
frames_saves3_394.png,0,0.99140625,0.771875,0.0171875,0.06458333333333334
frames_saves3_394.png,1,0.70546875,0.6645833333333333,0.1171875,0.32916666666666666
frames_saves3_393.png,0,0.98515625,0.7677083333333333,0.0296875,0.06041666666666667
frames_saves3_393.png,1,0.71015625,0.6583333333333333,0.1328125,0.3375
frames_saves3_392.png,0,0.8859375,0.7645833333333333,0.05,0.0625
frames_saves3_392.png,1,0.69296875,0.6604166666666667,0.1515625,0.325
frames_saves3_391.png,0,0.76796875,0.7395833333333334,0.0421875,0.05416666666666667
frames_saves3_391.png,1,0.7125,0.6645833333333333,0.146875,0.3333333333333333
frames_saves3_389.png,0,0.5640625,0.671875,0.028125,0.03958333333333333
frames_saves3_389.png,1,0.72265625,0.6666666666666666,0.1578125,0.3541666666666667
frames_saves3_388.png,0,0.5640625,0.6708333333333333,0.028125,0.0375
frames_saves3_388.png,1,0.7453125,0.6708333333333333,0.165625,0.36666666666666664
frames_saves3_387.png,0,0.5640625,0.6729166666666667,0.028125,0.041666666666666664
frames_saves3_387.png,1,0.775,0.6791666666666667,0.165625,0.39166666666666666
frames_saves3_385.png,0,0.56328125,0.6708333333333333,0.0265625,0.0375
frames_saves3_385.png,1,0.7953125,0.6989583333333333,0.209375,0.46041666666666664
frames_saves3_384.png,0,0.55703125,0.6697916666666667,0.0328125,0.035416666666666666
frames_saves3_384.png,1,0.8,0.7,0.20625,0.4625
frames_saves3_383.png,0,0.55859375,0.6708333333333333,0.0296875,0.0375
frames_saves3_383.png,1,0.80078125,0.6979166666666666,0.2015625,0.4583333333333333
frames_saves3_382.png,0,0.56015625,0.6729166666666667,0.0265625,0.029166666666666667
frames_saves3_382.png,1,0.80234375,0.6958333333333333,0.1890625,0.4625
frames_saves3_381.png,0,0.55859375,0.6729166666666667,0.0296875,0.03333333333333333
frames_saves3_381.png,1,0.80546875,0.696875,0.1859375,0.45625
frames_saves3_380.png,0,0.56171875,0.6729166666666667,0.0296875,0.029166666666666667
